"","SPCODE","taxa","genus","species","variety","tolerance","native","family","hydrophyte","form","habit","group","shade","clemet.tier","odnr.class","ohio.noxious","clemet.priority","plot","month","year","species.name","cover.mn"
"1558","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1004,"June",2010,"Leersia_virginica",0.833333333
"1559","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1058,"July",2010,"Leersia_virginica",0.3775
"1560","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1008,"June",2010,"Leersia_virginica",1.0025
"1561","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1086,"August",2010,"Leersia_virginica",6.75
"1562","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1014,"July",2010,"Leersia_virginica",0.5
"1563","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1091,"August",2010,"Leersia_virginica",0.005
"1564","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1015,"June",2010,"Leersia_virginica",0.13
"1565","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1090,"August",2010,"Leersia_virginica",0.1275
"1566","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,3370,"August",2010,"Leersia_virginica",0.75
"1567","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1053,"July",2010,"Leersia_virginica",3.25
"1568","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1041,"July",2010,"Leersia_virginica",2.5
"1569","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,3362,"September",2010,"Leersia_virginica",0.005
"1570","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,3668,"August",2010,"Leersia_virginica",2.0025
"1571","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1098,"August",2010,"Leersia_virginica",9
"1572","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1052,"July",2010,"Leersia_virginica",0.0025
"1573","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1045,"July",2010,"Leersia_virginica",0.0025
"1574","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1005,"June",2010,"Leersia_virginica",0.625
"1575","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,3381,"August",2010,"Leersia_virginica",2.25
"1576","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1100,"August",2010,"Leersia_virginica",0.0025
"1577","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1040,"July",2010,"Leersia_virginica",11.5
"1578","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1017,"June",2010,"Leersia_virginica",0.505
"1579","LEEVIR","Leersia_virginica","Leersia","virginica",NA,"midrange","native","Poaceae","hydrophyte","grass","PE","MO","shade",NA,NA,NA,NA,1097,"August",2010,"Leersia_virginica",0.125
"1580","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1021,"July",2010,"Ligustrum_vulgare",0.875
"1581","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1028,"June",2010,"LIGUSTRUM_VULGARE",0.5
"1582","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1098,"August",2010,"LIGUSTRUM_VULGARE",0.005
"1583","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1025,"June",2010,"LIGUSTRUM_VULGARE",0.0025
"1584","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,3980,"September",2010,"LIGUSTRUM_VULGARE",0.005
"1585","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1045,"July",2010,"Ligustrum_vulgare",0.0025
"1586","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1043,"July",2010,"Ligustrum_vulgare",0.0025
"1587","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1086,"August",2010,"Ligustrum_vulgare",0.1275
"1588","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1034,"July",2010,"Ligustrum_vulgare",0.5
"1589","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1055,"July",2010,"Ligustrum_vulgare",0.25
"1590","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1018,"July",2010,"Ligustrum_vulgare",0.125
"1591","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1044,"July",2010,"Ligustrum_vulgare",0.1275
"1592","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,3420,"August",2010,"LIGUSTRUM_VULGARE",0.1275
"1593","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1013,"June",2010,"LIGUSTRUM_VULGARE",0.1275
"1594","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1090,"August",2010,"Ligustrum_vulgare",0.005
"1595","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1010,"June",2010,"LIGUSTRUM_VULGARE",1.125
"1596","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1060,"July",2010,"Ligustrum_vulgare",0.125
"1597","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,3409,"August",2010,"LIGUSTRUM_VULGARE",0.0025
"1598","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,3389,"August",2010,"LIGUSTRUM_VULGARE",1.375
"1599","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1092,"August",2010,"LIGUSTRUM_VULGARE",0.375
"1600","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1039,"July",2010,"Ligustrum_vulgare",0.125
"1601","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1073,"July",2010,"LIGUSTRUM_VULGARE",0.25
"1602","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1065,"July",2010,"Ligustrum_vulgare",2.125
"1603","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1054,"July",2010,"Ligustrum_vulgare",0.5
"1604","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1080,"August",2010,"LIGUSTRUM_VULGARE",4.625
"1605","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1082,"August",2010,"Ligustrum_vulgare",0.005
"1606","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1077,"August",2010,"LIGUSTRUM_VULGARE",0.125
"1607","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1048,"July",2010,"Ligustrum_vulgare",0.375
"1608","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,3381,"August",2010,"LIGUSTRUM_VULGARE",1.5
"1609","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1002,"June",2010,"LIGUSTRUM_VULGARE",0.13
"1610","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1093,"August",2010,"LIGUSTRUM_VULGARE",0.005
"1611","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,3396,"August",2010,"LIGUSTRUM_VULGARE",0.125
"1612","LIGVUL","Ligustrum_vulgare","Ligustrum","vulgare",NA,"tolerant","adventive","Oleaceae","upland","shrub","W","DI","advent",4,"established",FALSE,FALSE,1094,"August",2010,"LIGUSTRUM_VULGARE",0.0025
"1613","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1005,"June",2010,"Lindera_benzoin",0.7525
"1614","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1031,"June",2010,"Lindera_benzoin",0.375
"1615","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1033,"June",2010,"Lindera_benzoin",13.8775
"1616","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1003,"July",2010,"Lindera_benzoin",0.0075
"1617","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1094,"August",2010,"Lindera_benzoin",0.38
"1618","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1091,"August",2010,"Lindera_benzoin",10.3775
"1619","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1068,"July",2010,"Lindera_benzoin",0.5
"1620","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,3732,"July",2010,"Lindera_benzoin",0.0025
"1621","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1028,"June",2010,"Lindera_benzoin",2.0025
"1622","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,3484,"July",2010,"Lindera_benzoin",0.0025
"1623","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1045,"July",2010,"Lindera_benzoin",0.0025
"1624","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1051,"July",2010,"Lindera_benzoin",0.625
"1625","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1053,"July",2010,"Lindera_benzoin",2.1275
"1626","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1054,"July",2010,"Lindera_benzoin",0.125
"1627","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1070,"August",2010,"Lindera_benzoin",13.5
"1628","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1035,"June",2010,"Lindera_benzoin",1.0025
"1629","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1067,"July",2010,"Lindera_benzoin",45
"1630","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1025,"June",2010,"Lindera_benzoin",0.2525
"1631","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1098,"August",2010,"Lindera_benzoin",0.005
"1632","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1024,"June",2010,"Lindera_benzoin",0.1325
"1633","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1086,"August",2010,"Lindera_benzoin",4.25
"1634","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1048,"July",2010,"Lindera_benzoin",21.5
"1635","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1089,"August",2010,"Lindera_benzoin",0.125
"1636","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1081,"August",2010,"Lindera_benzoin",0.0025
"1637","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1061,"July",2010,"Lindera_benzoin",0.005
"1638","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1034,"July",2010,"Lindera_benzoin",0.005
"1639","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,3370,"August",2010,"Lindera_benzoin",3
"1640","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,3396,"August",2010,"Lindera_benzoin",4
"1641","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1069,"July",2010,"Lindera_benzoin",1.25
"1642","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1014,"July",2010,"Lindera_benzoin",0.005
"1643","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1021,"July",2010,"Lindera_benzoin",56.25
"1644","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1018,"July",2010,"Lindera_benzoin",0.125
"1645","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1013,"June",2010,"Lindera_benzoin",0.1275
"1646","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1039,"July",2010,"Lindera_benzoin",4.375
"1647","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1006,"June",2010,"Lindera_benzoin",8
"1648","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1050,"July",2010,"Lindera_benzoin",0.6275
"1649","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,3367,"August",2010,"Lindera_benzoin",94
"1650","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,3369,"August",2010,"Lindera_benzoin",0.75
"1651","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1077,"August",2010,"Lindera_benzoin",0.125
"1652","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1066,"August",2010,"Lindera_benzoin",0.8775
"1653","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1064,"July",2010,"Lindera_benzoin",5
"1654","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1010,"June",2010,"Lindera_benzoin",12.5
"1655","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1060,"July",2010,"Lindera_benzoin",49.375
"1656","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1004,"June",2010,"Lindera_benzoin",47.5
"1657","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1019,"June",2010,"Lindera_benzoin",0.005
"1658","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1038,"July",2010,"Lindera_benzoin",0.5025
"1659","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1009,"June",2010,"Lindera_benzoin",1
"1660","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,3364,"August",2010,"Lindera_benzoin",0.1325
"1661","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,1041,"July",2010,"Lindera_benzoin",3.25
"1662","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,3368,"August",2010,"Lindera_benzoin",3.75
"1663","LINBEN","Lindera_benzoin","Lindera","benzoin",NA,"midrange","native","Lauraceae","hydrophyte","shrub","W","DI","shade",NA,NA,NA,NA,3365,"August",2010,"Lindera_benzoin",1.0025
